,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,year,month
7394,7395,2022-05-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002713,5,1.5,28.5,-1.5,2022,5
7395,7396,2022-07-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002958,2,12.4,297.6,17.600000000000023,2022,7
7396,7397,2023-08-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,3,26.1,843.9,103.89999999999998,2023,8
7397,7398,2022-04-25,Same Day,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Appliances,OFF-AP-10003217,6,32.0,768.0,48.0,2022,4
7398,7399,2023-12-18,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001526,9,0.8,39.2,9.200000000000003,2023,12
7399,7400,2023-12-14,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002857,4,0.8,19.2,-0.8000000000000007,2023,12
7400,7401,2022-04-09,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003039,1,1.2,38.8,-1.2000000000000028,2022,4
7401,7402,2022-10-28,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002615,7,0.9,29.1,-0.8999999999999986,2022,10
7402,7403,2022-02-12,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002573,4,2.1,67.9,7.900000000000006,2022,2
7403,7404,2022-10-27,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Bookcases,FUR-BO-10004015,5,15.3,494.7,64.69999999999999,2022,10
7404,7405,2023-03-09,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Furnishings,FUR-FU-10001979,3,2.4,117.6,17.599999999999994,2023,3
7405,7406,2022-05-04,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10003833,2,5.0,95.0,5.0,2022,5
7406,7407,2023-07-20,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10004495,3,14.4,705.6,25.600000000000023,2023,7
7407,7408,2023-12-14,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10001613,5,0.4,9.6,-0.40000000000000036,2023,12
7408,7409,2023-05-05,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003247,8,5.1,164.9,24.900000000000006,2023,5
7409,7410,2023-08-27,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Tables,FUR-TA-10004442,1,5.1,164.9,14.900000000000006,2023,8
7410,7411,2023-07-04,First Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001314,2,2.0,98.0,8.0,2023,7
7411,7412,2022-03-03,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10001619,1,8.0,152.0,12.0,2022,3
7412,7413,2023-02-18,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Accessories,TEC-AC-10002323,2,0.8,39.2,9.200000000000003,2023,2
7413,7414,2023-07-29,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,FUR-FU-10000820,1,0.5,9.5,-0.5,2023,7
7414,7415,2022-12-14,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004287,2,11.7,378.3,58.30000000000001,2022,12
7415,7416,2022-04-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10000474,5,19.0,361.0,31.0,2022,4
7416,7417,2022-08-22,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001494,3,21.6,518.4,68.39999999999998,2022,8
7417,7418,2022-03-02,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004996,5,0.8,39.2,-0.7999999999999972,2022,3
7418,7419,2022-03-11,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004318,1,2.5,47.5,-2.5,2022,3
7419,7420,2023-05-03,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002574,5,27.5,522.5,2.5,2023,5
7420,7421,2023-07-05,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002353,5,0.6,19.4,-0.6000000000000014,2023,7
7421,7422,2022-06-26,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003641,2,2.6,127.4,17.400000000000006,2022,6
7422,7423,2023-12-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,TEC-MA-10001148,3,18.0,432.0,12.0,2023,12
7423,7424,2023-04-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10000026,4,6.0,194.0,4.0,2023,4
7424,7425,2023-08-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10003878,3,1.6,38.4,-1.6000000000000014,2023,8
7425,7426,2023-12-10,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10001146,2,2.7,87.3,17.299999999999997,2023,12
7426,7427,2023-08-26,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10003919,2,0.9,29.1,-0.8999999999999986,2023,8
7427,7428,2023-11-15,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000605,3,0.4,9.6,-0.40000000000000036,2023,11
7428,7429,2023-05-08,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000309,2,1.2,28.8,-1.1999999999999993,2023,5
7429,7430,2023-05-02,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003349,2,0.4,9.6,-0.40000000000000036,2023,5
7430,7431,2022-10-17,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003063,4,1.0,19.0,-1.0,2022,10
7431,7432,2022-12-07,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Appliances,OFF-AP-10003971,3,1.2,28.8,8.8,2022,12
7432,7433,2022-10-06,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Fasteners,OFF-FA-10004838,3,0.0,0.0,0.0,2022,10
7433,7434,2022-05-19,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001097,5,0.2,9.8,-0.1999999999999993,2022,5
7434,7435,2023-08-23,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10000605,3,0.4,9.6,-0.40000000000000036,2023,8
7435,7436,2022-05-28,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10003314,6,0.8,19.2,-0.8000000000000007,2022,5
7436,7437,2022-04-18,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Art,OFF-AR-10002067,5,2.0,98.0,8.0,2022,4
7437,7438,2023-08-13,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001031,5,1.0,19.0,-1.0,2023,8
7438,7439,2022-06-20,Second Class,Corporate,United States,Covington,Washington,98042,West,Furniture,Furnishings,FUR-FU-10003832,5,1.0,49.0,-1.0,2022,6
7439,7440,2023-06-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000138,5,0.6,19.4,-0.6000000000000014,2023,6
7440,7441,2023-01-17,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004607,2,12.0,228.0,38.0,2023,1
7441,7442,2023-02-28,First Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Labels,OFF-LA-10003148,3,0.4,19.6,-0.3999999999999986,2023,2
7442,7443,2023-10-10,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Paper,OFF-PA-10001804,2,0.3,9.7,-0.3000000000000007,2023,10
7443,7444,2023-08-15,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Storage,OFF-ST-10000036,3,7.2,232.8,12.800000000000011,2023,8
7444,7445,2023-12-25,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001166,1,0.5,9.5,-0.5,2023,12
7445,7446,2022-05-04,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001033,2,2.8,67.2,7.200000000000003,2022,5
7446,7447,2023-02-12,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,1,0.4,19.6,-0.3999999999999986,2023,2
7447,7448,2023-04-24,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000418,5,21.0,399.0,49.0,2023,4
7448,7449,2022-01-22,First Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004090,5,4.5,85.5,15.5,2022,1
7449,7450,2022-01-29,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10000390,3,0.3,9.7,-0.3000000000000007,2022,1
7450,7451,2022-07-14,Second Class,Home Office,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10003774,5,12.8,307.2,47.19999999999999,2022,7
7451,7452,2023-08-19,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10002412,5,0.3,9.7,-0.3000000000000007,2023,8
7452,7453,2022-12-15,Second Class,Home Office,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10002415,6,71.0,1349.0,-1.0,2022,12
7453,7454,2023-03-02,Standard Class,Consumer,United States,Bolingbrook,Illinois,60440,Central,Technology,Phones,TEC-PH-10003505,2,6.0,144.0,4.0,2023,3
7454,7455,2023-05-20,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003663,4,0.3,9.7,-0.3000000000000007,2023,5
7455,7456,2022-12-06,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001780,2,20.8,1019.2,169.20000000000005,2022,12
7456,7457,2022-10-26,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,TEC-PH-10002033,2,22.8,547.2,27.200000000000045,2022,10
7457,7458,2023-07-18,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Binders,OFF-BI-10001036,1,0.5,9.5,-0.5,2023,7
7458,7459,2022-06-28,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,FUR-FU-10001468,7,36.0,1164.0,144.0,2022,6
7459,7460,2022-06-15,First Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Bookcases,FUR-BO-10001519,9,15.6,504.4,34.39999999999998,2022,6
7460,7461,2022-10-20,Second Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Copiers,TEC-CO-10001943,4,25.6,614.4,84.39999999999998,2022,10
7461,7462,2022-05-10,Second Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003127,2,1.5,48.5,8.5,2022,5
7462,7463,2023-04-10,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002076,9,27.0,513.0,53.0,2023,4
7463,7464,2022-05-10,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Art,OFF-AR-10003338,2,0.5,9.5,-0.5,2022,5
7464,7465,2022-01-18,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Paper,OFF-PA-10004610,8,1.5,28.5,8.5,2022,1
7465,7466,2023-05-22,Standard Class,Consumer,United States,Visalia,California,93277,West,Office Supplies,Storage,OFF-ST-10001272,2,10.4,249.6,9.599999999999994,2023,5
7466,7467,2023-04-09,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10001366,8,1.8,88.2,8.200000000000003,2023,4
7467,7468,2022-07-16,Second Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10001424,4,0.9,29.1,-0.8999999999999986,2022,7
7468,7469,2023-03-09,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000349,3,0.5,9.5,-0.5,2023,3
7469,7470,2023-09-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10002456,2,0.4,9.6,-0.40000000000000036,2023,9
7470,7471,2022-01-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002609,4,0.0,0.0,0.0,2022,1
7471,7472,2022-02-08,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10001522,2,3.0,147.0,7.0,2022,2
7472,7473,2023-03-05,First Class,Home Office,United States,Lehi,Utah,84043,West,Technology,Copiers,TEC-CO-10000971,5,30.0,1470.0,60.0,2023,3
7473,7474,2022-06-19,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10000034,4,0.3,9.7,-0.3000000000000007,2022,6
7474,7475,2022-08-02,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Furniture,Chairs,FUR-CH-10004063,9,77.1,2492.9,202.9000000000001,2022,8
7475,7476,2022-10-05,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004632,2,30.5,579.5,9.5,2022,10
7476,7477,2022-05-18,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Art,OFF-AR-10001662,2,0.3,9.7,-0.3000000000000007,2022,5
7477,7478,2022-05-31,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10004977,2,15.6,374.4,44.39999999999998,2022,5
7478,7479,2023-08-09,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Technology,Phones,TEC-PH-10004539,4,38.0,722.0,92.0,2023,8
7479,7480,2023-01-27,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Fasteners,OFF-FA-10001883,4,1.2,28.8,-1.1999999999999993,2023,1
7480,7481,2022-05-10,Standard Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Paper,OFF-PA-10000955,1,0.4,9.6,-0.40000000000000036,2022,5
7481,7482,2022-12-31,Second Class,Home Office,United States,Huntington Beach,California,92646,West,Office Supplies,Envelopes,OFF-EN-10002500,1,0.3,9.7,-0.3000000000000007,2022,12
7482,7483,2022-09-08,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004654,4,1.0,19.0,-1.0,2022,9
7483,7484,2023-07-15,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003774,7,18.0,432.0,72.0,2023,7
7484,7485,2022-09-19,Standard Class,Home Office,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10004707,1,0.0,0.0,0.0,2022,9
7485,7486,2022-05-02,Standard Class,Home Office,United States,Fargo,North Dakota,58103,Central,Office Supplies,Binders,OFF-BI-10004040,5,1.5,28.5,8.5,2022,5
7486,7487,2022-04-28,Second Class,Home Office,United States,Dover,New Hampshire,3820,East,Office Supplies,Paper,OFF-PA-10001184,5,0.6,29.4,9.399999999999999,2022,4
7487,7488,2022-03-05,Second Class,Home Office,United States,Dover,New Hampshire,3820,East,Technology,Accessories,TEC-AC-10004145,9,67.5,2182.5,62.5,2022,3
7488,7489,2022-03-27,Second Class,Home Office,United States,Dover,New Hampshire,3820,East,Furniture,Tables,FUR-TA-10003473,4,52.5,997.5,-2.5,2022,3
7489,7490,2023-07-25,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10003172,2,0.2,9.8,-0.1999999999999993,2023,7
7490,7491,2022-06-04,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003799,6,2.2,107.8,17.799999999999997,2022,6
7491,7492,2023-11-16,Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,TEC-PH-10002583,6,4.8,115.2,5.200000000000003,2023,11
7492,7493,2022-09-26,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10004239,3,0.4,9.6,-0.40000000000000036,2022,9
7493,7494,2023-10-21,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,FUR-TA-10002855,5,25.5,484.5,24.5,2023,10
7494,7495,2023-04-27,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10001626,2,0.0,0.0,0.0,2023,4
7495,7496,2022-07-13,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,OFF-BI-10004022,2,0.0,0.0,0.0,2022,7
7496,7497,2023-07-12,Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,FUR-FU-10003601,3,14.0,266.0,36.0,2023,7
7497,7498,2022-03-29,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Fasteners,OFF-FA-10000490,4,0.0,0.0,0.0,2022,3
7498,7499,2022-12-03,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Art,OFF-AR-10004042,4,2.8,67.2,7.200000000000003,2022,12
7499,7500,2023-09-04,Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,FUR-FU-10002960,3,0.8,19.2,-0.8000000000000007,2023,9
7500,7501,2022-09-16,Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Accessories,TEC-AC-10000991,3,4.2,135.8,15.800000000000011,2022,9
7501,7502,2023-07-22,Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,TEC-PH-10004977,3,14.1,455.9,45.89999999999998,2023,7
7502,7503,2022-11-23,Same Day,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000817,2,0.3,9.7,-0.3000000000000007,2022,11
7503,7504,2022-10-01,Same Day,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10002447,1,6.4,153.6,13.599999999999994,2022,10
7504,7505,2022-03-22,Second Class,Corporate,United States,Atlantic City,New Jersey,8401,East,Office Supplies,Envelopes,OFF-EN-10003134,2,0.4,19.6,-0.3999999999999986,2022,3
7505,7506,2022-08-15,Standard Class,Consumer,United States,Skokie,Illinois,60076,Central,Office Supplies,Binders,OFF-BI-10000309,4,0.4,9.6,-0.40000000000000036,2022,8
7506,7507,2023-09-15,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10001615,2,2.0,48.0,8.0,2023,9
7507,7508,2023-12-28,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10003208,2,14.4,345.6,45.60000000000002,2023,12
7508,7509,2022-11-15,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10000605,2,0.2,9.8,-0.1999999999999993,2022,11
7509,7510,2022-05-30,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10000560,9,56.7,1833.3,113.29999999999995,2022,5
